dialog_id,participant_index,ID
af36ac2aa9734738bbd533db8e5fb43a,0,af36ac2aa9734738bbd533db8e5fb43a_0
cdc2c5c605144c8e8dd5e9ea3d1352fc,0,cdc2c5c605144c8e8dd5e9ea3d1352fc_0
ed19efdedcb24600aea67c968aba5520,0,ed19efdedcb24600aea67c968aba5520_0
f2ea031960cf4454b4596d94cbee021e,0,f2ea031960cf4454b4596d94cbee021e_0
d948808cda4944cd838f88308a9ecd8b,0,d948808cda4944cd838f88308a9ecd8b_0
e2471e582715423aa906e4e99597c5ac,0,e2471e582715423aa906e4e99597c5ac_0
bd67234d1a8e4bc189b8e23e2b569fa7,0,bd67234d1a8e4bc189b8e23e2b569fa7_0
dac8fa9f618946af8420301c6532ad5d,0,dac8fa9f618946af8420301c6532ad5d_0
b131a6d1a3b74a228b19125a50574b4d,0,b131a6d1a3b74a228b19125a50574b4d_0
5b0ba02970d64795b11dd810255754ee,0,5b0ba02970d64795b11dd810255754ee_0
aaf7ba7752794c32aeda39d31246307a,0,aaf7ba7752794c32aeda39d31246307a_0
72c7efccbd434f2a9a4c63f0d579356c,0,72c7efccbd434f2a9a4c63f0d579356c_0
8e9e95a13f194d9eb1e130a419ea7869,0,8e9e95a13f194d9eb1e130a419ea7869_0
4275718792124ba1b07078a428e96d71,0,4275718792124ba1b07078a428e96d71_0
838a6c9afa98486a8c62fcc54d508e96,0,838a6c9afa98486a8c62fcc54d508e96_0
97a587a5579047d5a289864e97b39453,0,97a587a5579047d5a289864e97b39453_0
6327f316231d40fbad110e940775514f,0,6327f316231d40fbad110e940775514f_0
b4cd3e31d4ba4cf9808c01b53b6332aa,0,b4cd3e31d4ba4cf9808c01b53b6332aa_0
cc594d7907804e84b52a0bcded531a62,0,cc594d7907804e84b52a0bcded531a62_0
4f5a32c96b824f41b2ffadba3495d58d,0,4f5a32c96b824f41b2ffadba3495d58d_0
2cb2cdb19ff3411f85b578f55d89d650,0,2cb2cdb19ff3411f85b578f55d89d650_0
75cc5e06f40a4ab7a8ba1577485e3708,0,75cc5e06f40a4ab7a8ba1577485e3708_0
2c10ed39d9c7413d9e3a658dd876a0db,0,2c10ed39d9c7413d9e3a658dd876a0db_0
4d3de5b78ffb4ec7ac7d5acd77946a2d,0,4d3de5b78ffb4ec7ac7d5acd77946a2d_0
c9bac672cc364eeeac367a6b21b3ef29,0,c9bac672cc364eeeac367a6b21b3ef29_0
6d342f871ca34433954df514a9bbed42,0,6d342f871ca34433954df514a9bbed42_0
77fe277ef8ba40fcab7282aad89cf77a,0,77fe277ef8ba40fcab7282aad89cf77a_0
de1235a9528b4b9d83d5fbfb8dbe6ada,0,de1235a9528b4b9d83d5fbfb8dbe6ada_0
e698984d4b1f4c07ad204a75b79e9b8b,0,e698984d4b1f4c07ad204a75b79e9b8b_0
d6765b6c90b7425ea464e5c3e250b873,0,d6765b6c90b7425ea464e5c3e250b873_0
a5f9556b3625447eb10c985cab5f038e,0,a5f9556b3625447eb10c985cab5f038e_0
3722c584edf34e7497f33c83872990d7,0,3722c584edf34e7497f33c83872990d7_0
1070ffc501b3404aae501ce77ffc2e74,0,1070ffc501b3404aae501ce77ffc2e74_0
d7d2e35f70404453aa3556c7a9a37bf7,0,d7d2e35f70404453aa3556c7a9a37bf7_0
48a90e46ad5f44d9b975f6dbda3fa1c4,0,48a90e46ad5f44d9b975f6dbda3fa1c4_0
75bf853c1009452ea798bde09ddca96f,0,75bf853c1009452ea798bde09ddca96f_0
1147c9722e334a90a4ff627d5e40638c,0,1147c9722e334a90a4ff627d5e40638c_0
e3005ae3a047490d9b2c019e7280d212,0,e3005ae3a047490d9b2c019e7280d212_0
40e7ebb35e8a4f1089c4de799a942895,0,40e7ebb35e8a4f1089c4de799a942895_0
dbf63002a33c4183bc085581cfbd4366,0,dbf63002a33c4183bc085581cfbd4366_0
5e094fece9c249ecbeecb1b829cf5ef9,0,5e094fece9c249ecbeecb1b829cf5ef9_0
b191ba30fb96410d8e18198ae5125152,0,b191ba30fb96410d8e18198ae5125152_0
02f44e0ff9ab47a1ae060e9d7ac10cd7,0,02f44e0ff9ab47a1ae060e9d7ac10cd7_0
c372ad8bd4d34eee93af030e68a61ac7,0,c372ad8bd4d34eee93af030e68a61ac7_0
6dbbf719a73e4439835c1e8837249f00,0,6dbbf719a73e4439835c1e8837249f00_0
d39ceee3f7d44baaa748f50435fb64a5,0,d39ceee3f7d44baaa748f50435fb64a5_0
e298b53542d443e3b12be25876948226,0,e298b53542d443e3b12be25876948226_0
e5000636472f4e09a292fccde0d828b5,0,e5000636472f4e09a292fccde0d828b5_0
0696301195b043ef9ecb5d80187f6edd,0,0696301195b043ef9ecb5d80187f6edd_0
4d9df9374d13415d8717a09e4de67983,0,4d9df9374d13415d8717a09e4de67983_0
621d5e85990e4c4abc8cd6f2667396e0,0,621d5e85990e4c4abc8cd6f2667396e0_0
72d6f24efcb640d5b193d6219ecfcdab,0,72d6f24efcb640d5b193d6219ecfcdab_0
bf3515f7f41d49d4be2ca05ec0a19c25,0,bf3515f7f41d49d4be2ca05ec0a19c25_0
9ff3153d2e9f41b1bc66a7e99f9098b0,0,9ff3153d2e9f41b1bc66a7e99f9098b0_0
fd940768853241689f494423ac3f5e5d,0,fd940768853241689f494423ac3f5e5d_0
e53c3d1f33944074b74ffd97ff36dc24,0,e53c3d1f33944074b74ffd97ff36dc24_0
cebde6404256425583fac5ed89b1b48c,0,cebde6404256425583fac5ed89b1b48c_0
be0682d9377741c1977957d57d396c78,0,be0682d9377741c1977957d57d396c78_0
601f74054da44ffd91097f26f1112e9c,0,601f74054da44ffd91097f26f1112e9c_0
c5688580315349169e030a8711627cba,0,c5688580315349169e030a8711627cba_0
bea2732647af474d892e9c2749857bc6,0,bea2732647af474d892e9c2749857bc6_0
572ac24eb83e4e40b1e60f6beefb7133,0,572ac24eb83e4e40b1e60f6beefb7133_0
3b547cfcf7e34660bdfb3b4eafdc8dec,0,3b547cfcf7e34660bdfb3b4eafdc8dec_0
546b7eecf7b048b59c5fb19cebeca99a,0,546b7eecf7b048b59c5fb19cebeca99a_0
a10d6fc242a44d1faabd9bc468fa3e11,0,a10d6fc242a44d1faabd9bc468fa3e11_0
2f4e1cc058f14fcb915722c0f284be7b,0,2f4e1cc058f14fcb915722c0f284be7b_0
3afef95d99af454d9e37d22147382bf7,0,3afef95d99af454d9e37d22147382bf7_0
69cf86a8340c4d09ab67f79a711a7990,0,69cf86a8340c4d09ab67f79a711a7990_0
8cdaf0286cd240e4bb30a64aa422bb2c,0,8cdaf0286cd240e4bb30a64aa422bb2c_0
bcfe7e1831ac4bca86c9872c6e57ae33,0,bcfe7e1831ac4bca86c9872c6e57ae33_0
195a05c516544f4eb620f110e27a6519,0,195a05c516544f4eb620f110e27a6519_0
98122ff0d4d54d71b2ddacee7207cbb6,0,98122ff0d4d54d71b2ddacee7207cbb6_0
a323c39d4a8443c9b2b90598a1fb8097,0,a323c39d4a8443c9b2b90598a1fb8097_0
07a22f4e3f824384bf588b01fa41277a,0,07a22f4e3f824384bf588b01fa41277a_0
571d3fb21092490fa47d96dc74801109,0,571d3fb21092490fa47d96dc74801109_0
fa0aaced05be4f919582c5b7defe680b,0,fa0aaced05be4f919582c5b7defe680b_0
dc91e144404541a8844b3f84ea5e2bf5,0,dc91e144404541a8844b3f84ea5e2bf5_0
a045a5f51fe24333a297866d3e238c38,0,a045a5f51fe24333a297866d3e238c38_0
64e48a3c434b46a49613fd4c246c3f61,0,64e48a3c434b46a49613fd4c246c3f61_0
5a8459ed9b9b4762baf2a71a344aa871,0,5a8459ed9b9b4762baf2a71a344aa871_0
d968771a097344ed94a341b8c4f72d32,0,d968771a097344ed94a341b8c4f72d32_0
e89b95315ff0416ab27636981db7cd1b,0,e89b95315ff0416ab27636981db7cd1b_0
f4998e073fcc4704baa885b9a72dbf96,0,f4998e073fcc4704baa885b9a72dbf96_0
2b1282fb6b8547849a0cca051fbaee21,0,2b1282fb6b8547849a0cca051fbaee21_0
e68253c444bd4f559e84fa6222314c66,0,e68253c444bd4f559e84fa6222314c66_0
a2edb9042c8b46fa9db79292e3c341cb,0,a2edb9042c8b46fa9db79292e3c341cb_0
2b758ba9db5a4252b47f7ba7cfb1c80b,0,2b758ba9db5a4252b47f7ba7cfb1c80b_0
0802414e50e44816a1fea3957eb7d519,0,0802414e50e44816a1fea3957eb7d519_0
7aa57c774188484a86c09ee375345eb1,0,7aa57c774188484a86c09ee375345eb1_0
b78a0059d86d407eabe0f4d2af960d75,0,b78a0059d86d407eabe0f4d2af960d75_0
77ad14ec2e134875826c39a559f58425,0,77ad14ec2e134875826c39a559f58425_0
55340709b2074201ae6a3e1497aae0fe,0,55340709b2074201ae6a3e1497aae0fe_0
6ad37ba90a0a4d2e80f09efe7d50cb1b,0,6ad37ba90a0a4d2e80f09efe7d50cb1b_0
8c34fde073c348ffbdde10573e7c7b4f,0,8c34fde073c348ffbdde10573e7c7b4f_0
2646624f510f48c28c59627f67b22242,0,2646624f510f48c28c59627f67b22242_0
e73a8b00e6f243caa88d8686db4bd8ac,0,e73a8b00e6f243caa88d8686db4bd8ac_0
8d0bbc201d894a68a92d8cd987d5ee9d,0,8d0bbc201d894a68a92d8cd987d5ee9d_0
ce161fa115514f0fb2737813cda613a1,0,ce161fa115514f0fb2737813cda613a1_0
d1a773d2b3654218ac3389241d36c4ab,0,d1a773d2b3654218ac3389241d36c4ab_0
7dfdce54915a4d609e3f3ed2a86a31a7,0,7dfdce54915a4d609e3f3ed2a86a31a7_0
4d1f8881d3ec4f25b0b5873d8fd4cbbc,0,4d1f8881d3ec4f25b0b5873d8fd4cbbc_0
d91468f2789b4f4bb28f2080f6f42dd8,0,d91468f2789b4f4bb28f2080f6f42dd8_0
c1b0ce208c99407eaca691f4abe37b1a,0,c1b0ce208c99407eaca691f4abe37b1a_0
c038a232120147afa3b7980995653ba4,0,c038a232120147afa3b7980995653ba4_0
53e3f45986854abcb692992a96ce21a7,0,53e3f45986854abcb692992a96ce21a7_0
71a5c58b69484edba1f6ba542d6f5e34,0,71a5c58b69484edba1f6ba542d6f5e34_0
c54b81c6b6b744fbbee7fc88107b8a93,0,c54b81c6b6b744fbbee7fc88107b8a93_0
8c03be28296f45ebb7bfac9878c1b402,0,8c03be28296f45ebb7bfac9878c1b402_0
a2bf98a05a014acc9b8e61884d0d8fe7,0,a2bf98a05a014acc9b8e61884d0d8fe7_0
b9396ed956f14db0b5aec54f9b41bbbe,0,b9396ed956f14db0b5aec54f9b41bbbe_0
1319650b7a6c43f9b3b03e8f19993da8,0,1319650b7a6c43f9b3b03e8f19993da8_0
72ab3fe3043c4d46b0bdd2db61ff16a1,0,72ab3fe3043c4d46b0bdd2db61ff16a1_0
e38c343961fa467faf0c1228e5760657,0,e38c343961fa467faf0c1228e5760657_0
abb602d68ba84df896f1c02c1ae8c7d7,0,abb602d68ba84df896f1c02c1ae8c7d7_0
0403d929e124459696a765a2da759590,0,0403d929e124459696a765a2da759590_0
00559a1338f444c18eb301f1c822b483,0,00559a1338f444c18eb301f1c822b483_0
9434d921e9264e98985c728badac6029,0,9434d921e9264e98985c728badac6029_0
9d4fbb2cc382488e9da7407bd5996bdb,0,9d4fbb2cc382488e9da7407bd5996bdb_0
225fcbc65a334e25ba1ac406b16816eb,0,225fcbc65a334e25ba1ac406b16816eb_0
0e3f9fc6cb9f462587a12431457cf4f5,0,0e3f9fc6cb9f462587a12431457cf4f5_0
78daf1700ca24c1a93d80b3bd096930f,0,78daf1700ca24c1a93d80b3bd096930f_0
420334e4062849ea9ced0c001dc028b2,0,420334e4062849ea9ced0c001dc028b2_0
ceff050e3ca8401f8ec98cf34dcbed52,0,ceff050e3ca8401f8ec98cf34dcbed52_0
febf5f02b3bd4018a49da0bcf01565b6,0,febf5f02b3bd4018a49da0bcf01565b6_0
94a1fd2c9fad4b3ba0cd990e3053a95b,0,94a1fd2c9fad4b3ba0cd990e3053a95b_0
caa8b30c5ea34df795db27becd5d727d,0,caa8b30c5ea34df795db27becd5d727d_0
85a008994bcf4d6e97c489c937892327,0,85a008994bcf4d6e97c489c937892327_0
873c46e7e6814f13a400f8a5aabec952,0,873c46e7e6814f13a400f8a5aabec952_0
457d1129b65d4d15b0fe7c1ce185b499,0,457d1129b65d4d15b0fe7c1ce185b499_0
e725f49f7d3e4c12af695339c06ad30e,0,e725f49f7d3e4c12af695339c06ad30e_0
cdbbeaa0d8ed40e8b7a839e2a96e69bd,0,cdbbeaa0d8ed40e8b7a839e2a96e69bd_0
906bc1cb82214a828b33723b56b51bea,0,906bc1cb82214a828b33723b56b51bea_0
9b36d2dc3bd74813a98b094f9d43739c,0,9b36d2dc3bd74813a98b094f9d43739c_0
2e56d3c0586a43f39e87b16041cdb7cb,0,2e56d3c0586a43f39e87b16041cdb7cb_0
702b24049ec74274a0c7b7956eb6520e,0,702b24049ec74274a0c7b7956eb6520e_0
28fd3d5671cc4e6680465b694b424021,0,28fd3d5671cc4e6680465b694b424021_0
0d9c3594cceb44c5a42c78015f31edb2,0,0d9c3594cceb44c5a42c78015f31edb2_0
fdef6e3a7d1648ed9392ec9722c63bdb,0,fdef6e3a7d1648ed9392ec9722c63bdb_0
c03c9da40efd4731a7b76dbb0189f803,0,c03c9da40efd4731a7b76dbb0189f803_0
acb1afa4ffea4a679ff46ca24dfeab37,0,acb1afa4ffea4a679ff46ca24dfeab37_0
a78f6dd6d6d746cd87d5cea5c95f97a0,0,a78f6dd6d6d746cd87d5cea5c95f97a0_0
3474cd869bd84518bf3fe77b10df7f24,0,3474cd869bd84518bf3fe77b10df7f24_0
18285919128d4ed5add1d8ab14710cbb,0,18285919128d4ed5add1d8ab14710cbb_0
7b53612ca9ba467a8e83c73040a9ee4c,0,7b53612ca9ba467a8e83c73040a9ee4c_0
03b12c6a4b6542c796e0e6cec87ea3c5,0,03b12c6a4b6542c796e0e6cec87ea3c5_0
d8f7768348504b29a9f4daed7b78418d,0,d8f7768348504b29a9f4daed7b78418d_0
63412731c46943b2aa6b440a94aa94c0,0,63412731c46943b2aa6b440a94aa94c0_0
a519597cd9284645925e1e50278898d6,0,a519597cd9284645925e1e50278898d6_0
f177f77b025a4caead45f85105b9c8a0,0,f177f77b025a4caead45f85105b9c8a0_0
55ae9f1ecfab4ea790414b569af32846,0,55ae9f1ecfab4ea790414b569af32846_0
b4c650d95a85419491bc2c3908d2480c,0,b4c650d95a85419491bc2c3908d2480c_0
a77244705d694bd3abab8873800142d4,0,a77244705d694bd3abab8873800142d4_0
b545e93b7fb5457e91f879a2bd2d9653,0,b545e93b7fb5457e91f879a2bd2d9653_0
d636ab4dc9694127b7ee28d997fbd340,0,d636ab4dc9694127b7ee28d997fbd340_0
39631f28aac84137a2e8d70163431270,0,39631f28aac84137a2e8d70163431270_0
53a00094cc6f4e59b45f6fc154809906,0,53a00094cc6f4e59b45f6fc154809906_0
b126370d74234baaad30fb89e02c3d34,0,b126370d74234baaad30fb89e02c3d34_0
0c4873b2821744d6923d007720981514,0,0c4873b2821744d6923d007720981514_0
9c98722ecdbc4b27881511159363661a,0,9c98722ecdbc4b27881511159363661a_0
2e04d71aa3b442a8ab76c9c17ac8ce0c,0,2e04d71aa3b442a8ab76c9c17ac8ce0c_0
db079eb92c924481af8431ab162de38f,0,db079eb92c924481af8431ab162de38f_0
6190d3de90b741da90bc1a2023cb3799,0,6190d3de90b741da90bc1a2023cb3799_0
6c2cd3a527904d418b1f2e5a5c149032,0,6c2cd3a527904d418b1f2e5a5c149032_0
ef33616d8f6c4084844fab724b93fa86,0,ef33616d8f6c4084844fab724b93fa86_0
15ea92ca7408453d87b2ec7bc7309acc,0,15ea92ca7408453d87b2ec7bc7309acc_0
6eea43c48b404e1c8aacb73563ea5fab,0,6eea43c48b404e1c8aacb73563ea5fab_0
39a7a76f3e104e37a1e0e78feffabc5f,0,39a7a76f3e104e37a1e0e78feffabc5f_0
f6c9a252932b43daad5acee52f876d59,0,f6c9a252932b43daad5acee52f876d59_0
c7525fab646e47c28801bd66c4f909d4,0,c7525fab646e47c28801bd66c4f909d4_0
8f97eb525750449685233a18628a0893,0,8f97eb525750449685233a18628a0893_0
1d7cb138fbce4efcb332b5621cbcc194,0,1d7cb138fbce4efcb332b5621cbcc194_0
a000fc896da943aeb5f8b345a95c3417,0,a000fc896da943aeb5f8b345a95c3417_0
423dd40160ba4f29afc9154e4fb12963,0,423dd40160ba4f29afc9154e4fb12963_0
7d638fa38b054b4facccef5b7a8c4413,0,7d638fa38b054b4facccef5b7a8c4413_0
e8f60b8cf94b4eecb10d2a42f783e8eb,0,e8f60b8cf94b4eecb10d2a42f783e8eb_0
c6025ecf17ac4cc1979fcba2f69133b9,0,c6025ecf17ac4cc1979fcba2f69133b9_0
11b582e227fc4951a89c2520f4eed6a6,0,11b582e227fc4951a89c2520f4eed6a6_0
2242e5aac4444d9881b8bb6a4c2ca07e,0,2242e5aac4444d9881b8bb6a4c2ca07e_0
60904bae49744c8dae3672c195815011,0,60904bae49744c8dae3672c195815011_0
116c92d32ff44ed2b43ceb5ac41d5d42,0,116c92d32ff44ed2b43ceb5ac41d5d42_0
4d735d5863c048a2b73d2fc2f95029ac,0,4d735d5863c048a2b73d2fc2f95029ac_0
ac65d18eace1479496830a784cc1359d,0,ac65d18eace1479496830a784cc1359d_0
e978f89efc1440bf93464699e46db9e8,0,e978f89efc1440bf93464699e46db9e8_0
c0f9b8a5f2d6496eb3b62430d4900d25,0,c0f9b8a5f2d6496eb3b62430d4900d25_0
9b16e35370bc450197934047c6160e03,0,9b16e35370bc450197934047c6160e03_0
4ac3982d1d6b40c4b7565e936476384e,0,4ac3982d1d6b40c4b7565e936476384e_0
f886e71be6d14a51ad41c043b758f37c,0,f886e71be6d14a51ad41c043b758f37c_0
85e4e07ae88e411aabec749af56b6b7e,0,85e4e07ae88e411aabec749af56b6b7e_0
482aab6070744013a360377e0e441522,0,482aab6070744013a360377e0e441522_0
4d0dcc76e28c4ad2a51059aac85d25eb,0,4d0dcc76e28c4ad2a51059aac85d25eb_0
beed544a2e5144d88ac922ab5686b1a1,0,beed544a2e5144d88ac922ab5686b1a1_0
c89d3b1a78c74d3f915be6010a06775a,0,c89d3b1a78c74d3f915be6010a06775a_0
6781bd5f814541c5bb6419aaf76657f2,0,6781bd5f814541c5bb6419aaf76657f2_0
2f114b3399244f3a93d3a1e121c1a16a,0,2f114b3399244f3a93d3a1e121c1a16a_0
f04506bb219f4ebb950971d1ec1aa6bd,0,f04506bb219f4ebb950971d1ec1aa6bd_0
7afed0fd7af941d1941e5684dd898e31,0,7afed0fd7af941d1941e5684dd898e31_0
86fadfa4842345cf8cac15e8ded0f3a4,0,86fadfa4842345cf8cac15e8ded0f3a4_0
811d044382d84fc482ff6fc3a505d6ad,0,811d044382d84fc482ff6fc3a505d6ad_0
dace74fdc6a943b8b38116b0c5154ac4,0,dace74fdc6a943b8b38116b0c5154ac4_0
5d522f753f1845ca90cfa839a51c6c67,0,5d522f753f1845ca90cfa839a51c6c67_0
f7af17672ed549aea7d58638b11f3e43,0,f7af17672ed549aea7d58638b11f3e43_0
86155e33fc4c4e80adf9f70fe204caea,0,86155e33fc4c4e80adf9f70fe204caea_0
5b56de110a574c9a80c6d3da28bcd13f,0,5b56de110a574c9a80c6d3da28bcd13f_0
00ae575033054ce3ba68d2d3e1ba30e2,0,00ae575033054ce3ba68d2d3e1ba30e2_0
6a1d90adeb664862a6f069881f5026fd,0,6a1d90adeb664862a6f069881f5026fd_0
01763d48ee644bbb99bffb1a63c18bb4,0,01763d48ee644bbb99bffb1a63c18bb4_0
007bf899fb5b4a3b8105183d0ca56cfa,0,007bf899fb5b4a3b8105183d0ca56cfa_0
a4ae27b0bf2d42399663c4ceb7ca1d10,0,a4ae27b0bf2d42399663c4ceb7ca1d10_0
f728d58bda4c48f8af2260a27fb7649b,0,f728d58bda4c48f8af2260a27fb7649b_0
1256d04df15142e88f0f53706fd1d554,0,1256d04df15142e88f0f53706fd1d554_0
4a363f5d5794470fa13857c70078ed71,0,4a363f5d5794470fa13857c70078ed71_0
9caa753cdcc140a493fd9c5d2722424c,0,9caa753cdcc140a493fd9c5d2722424c_0
e5a9d995392f40f7a797f9e914d0992e,0,e5a9d995392f40f7a797f9e914d0992e_0
eadc63a6b6464ab0a2c0fd19e143f1cd,0,eadc63a6b6464ab0a2c0fd19e143f1cd_0
4bbfd285f51d4d4d9edaa06634a4eeef,0,4bbfd285f51d4d4d9edaa06634a4eeef_0
983c78ce623f4d03aa3e988042bde45f,0,983c78ce623f4d03aa3e988042bde45f_0
ba7a4b3c43744aebaf49be267a6a6065,0,ba7a4b3c43744aebaf49be267a6a6065_0
778859086e614aefba2db887fc052803,0,778859086e614aefba2db887fc052803_0
26c66d7644014471be1aa48283eb6c4b,0,26c66d7644014471be1aa48283eb6c4b_0
47f322553d3d43eb981964d36de86241,0,47f322553d3d43eb981964d36de86241_0
b176be4d2ea04d1781a9a5650fb501ed,0,b176be4d2ea04d1781a9a5650fb501ed_0
6f0b58a43a9546a5b696c94d5c242532,0,6f0b58a43a9546a5b696c94d5c242532_0
8983932c7e3047d981d3908d33f70b7c,0,8983932c7e3047d981d3908d33f70b7c_0
b72e80e2e7cc4ea18bf3af6ab9e41aff,0,b72e80e2e7cc4ea18bf3af6ab9e41aff_0
ef2bb7dc15c44531a19e11a35b71230d,0,ef2bb7dc15c44531a19e11a35b71230d_0
